neural_treino
1.8153579
1.9302719
1.6811435
1.9370201
0.9391887
1.5007617
1.1446121
1.818753
1.9320762
1.3805149
2.126004
2.1409233
1.6924083
1.782336
1.7433269
1.7297676
1.3511837
0.94239116
1.5723579
1.8601615
1.7908638
1.009629
1.9692867
1.6684291
1.8244941
1.7406852
1.9841659
1.5420215
1.4654605
1.1186416
1.6192863
1.3097122
0.9464557
2.046666
1.7951515
1.8287017
1.8585193
1.0316799
1.0035579
1.707751
1.6557605
0.8464248
1.9268005
1.8250682
0.99118304
1.7197025
1.8135631
1.784724
1.1638019
0.7931526
1.103648
1.643542
1.8802841
1.3708332
1.6932914
1.7931335
1.7507102
1.3913753
1.5098884
1.515372
1.809758
1.5805194
1.7126262
1.4869621
0.9002712
2.0360973
1.6724555
2.0155551
0.5755794
1.3187339
1.1218269
1.5534713
1.8154895
1.155463
1.8357913
1.9306686
1.9379051
2.002484
1.9225814
1.7265289
1.6847923
1.8245742
2.017411
1.8107822
1.7437007
1.9279907
2.0179698
1.975497
1.7171009
1.9706466
1.7093246
1.5594509
1.6093261
1.7679584
1.4098442
1.7963798
1.4003322
1.7882297
1.9601371
1.8218334
1.6717594
1.529536
1.5709312
1.0700462
1.2700012
1.794316
1.8306701
1.8460166
1.3187606
1.5668228
1.7046325
1.3001277
1.1350372
1.7923229
1.5730941
1.1814983
1.7182338
1.6181495
0.83148646
1.5919693
1.4999511
1.8605278
1.7353294
1.6357696
1.3367851
1.6478164
1.4335392
1.6148117
1.323323
1.8850334
0.95536876
1.0131881
1.0390785
1.3136299
1.8409202
1.6927383
1.6129768
1.4039581
1.5077484
1.5325401
0.68720317
0.5311439
1.3360221
1.3493888
0.8814285
1.1191413
0.50509715
1.352246
2.0649269
0.7354133
0.26944038
1.526921
0.79545665
0.52272487
1.7007415
1.2139022
1.1256607
1.3870056
1.2715805
1.4256523
1.176007
1.3607795
1.4849403
1.380696
1.0963142
1.0731666
1.6240127
1.2922142
1.6006362
1.454396
1.4612701
1.7480896
1.0257919
1.7915008
0.6424835
1.0545089
1.502423
1.3894889
1.6903503
1.6621025
1.7281768
1.5493515
1.6393669
1.5669067
1.6016853
1.40363
1.6747558
1.6630752
1.5019386
1.2485244
1.3247764
1.4520347
1.0884941
1.5515068
1.4597251
0.2574813
1.3752258
1.1128662
1.2150962
1.1280296
1.2494247
1.3493583
1.4233215
1.508374
1.3276985
1.7438323
1.3236167
1.5903327
1.2793052
1.5346
1.0361946
1.5693748
1.3325126
1.2211006
1.4427993
0.9774444
0.80970454
1.45242
1.1269462
1.5014122
1.6121147
1.680886
1.3785217
1.1806648
1.745774
0.83958507
0.9934814
1.3359497
1.9526069
1.4869392
0.80926204
0.6798637
0.9641731
0.9709823
1.2270172
0.66158366
0.4157531
1.6206634
1.0642173
0.31391212
0.3174865
1.1614196
0.8587539
1.0115287
1.5142944
0.6933868
0.862355
0.39258263
0.77775645
0.5652702
1.5152481
1.0749481
0.71761775
1.4520767
1.143933
0.8203399
1.682576
1.2124374
1.3398902
0.6036117
1.7673347
1.3124893
0.72047114
0.77640605
0.29427025
1.4114006
0.99215007
0.7550323
0.9924934
0.9877403
2.1090934
0.6403816
1.084233
1.0824134
0.19741508
1.400399
1.280091
1.1281288
0.37883827
0.46566078
0.6577537
1.0456016
1.0909393
1.2075775
0.8791244
0.74783397
0.7739036
0.8141525
0.32881233
0.73799205
1.0569885
1.010617
0.80617976
0.69568706
0.7150543
1.1004226
1.395108
1.4368598
1.2852752
1.082814
1.2224548
1.3215301
1.3618133
1.5288894
1.0837638
1.5058448
1.4119995
1.2941368
0.53094935
0.86441875
1.0457275
-0.019019391
0.8367889
0.85336375
1.043473
1.0616233
1.4221733
1.5110404
1.0282333
0.66378474
0.3918464
0.43209526
1.2303741
1.3429267
1.2650993
1.1445701
1.2297447
0.0771682
1.2806404
0.3897712
0.55832744
0.63938594
0.8119743
0.8904731
0.6680114
0.38263008
0.81834483
-0.009280469
1.4557464
0.91949534
1.4284828
0.8833854
0.72514033
0.537873
1.488919
1.3101051
0.80946803
1.1040809
0.69937587
0.7247627
0.91809535
1.1297386
1.3940628
1.1057594
0.8234947
0.6362159
1.6144722
0.95398784
1.5372741
1.8035247
1.4789855
1.8587043
1.5896957
1.0684936
1.6002014
1.2982032
1.2781875
1.0156181
0.9338653
0.9181831
1.6249282
1.4792564
0.8433311
1.5076721
1.1632621
1.3310173
1.3099487
0.9643676
1.7102821
0.65438914
1.4623191
0.732949
1.3173759
1.4774482
0.69114375
1.5156906
1.5994079
0.9351089
1.8623931
1.76418
1.716809
1.7176979
0.9119079
1.4360435
1.7918327
1.365628
1.3818595
1.2426307
1.8099182
0.67663264
1.669419
1.2964637
1.5671012
0.987416
1.2738464
1.053273
0.8510978
0.87576365
1.1422737
1.5999839
0.92157817
0.896714
1.5922935
0.9632385
1.0687301
1.2739036
1.4546058
1.5592201
1.6139305
1.4598091
1.3586738
0.81884074
0.98643184
1.6878822
0.54855037
0.8214538
1.337899
1.4127357
1.1080596
1.3800972
-0.040549543
0.66710734
1.4807823
0.17762825
1.5092208
0.2310836
1.205857
0.30836555
1.4672058
0.6410339
1.1984527
0.88620067
1.8246047
1.5845878
1.2842453
1.2788551
1.0832527
0.6846931
1.5588081
0.49340507
1.280278
0.96478724
1.7417762
1.0547302
1.3131225
1.5946739
1.3336074
0.77972865
1.5191619
1.2927787
1.9644859
2.0164306
1.8592117
1.6249778
1.276696
1.3700569
0.97591853
1.4823158
1.4580543
1.8058593
2.2163665
0.7283561
1.6406295
1.4058387
1.5386779
1.2277
1.3262756
0.66798854
1.6409423
1.1311843
1.4428871
1.6760643
1.4661605
1.6159332
1.191365
1.6977432
1.6571662
1.4625251
1.5876205
1.0975959
1.456269
1.457238
0.9748161
1.3287208
1.3418586
0.9864242
1.735112
1.1941879
0.5297096
1.2900894
0.90111613
0.8211067
1.9547355
1.1924598
-0.1706231
1.4160697
-0.90439534
0.40699455
0.18768379
1.4484947
0.2025306
0.82087016
1.2939689
1.1584747
1.2213905
0.3632438
0.22304222
0.53673244
0.62496257
0.4728324
1.3889778
1.935559
-0.11797646
1.5876434
1.1999824
1.3984268
0.94010615
1.0852401
1.0098579
0.8048103
1.0918434
1.0449798
0.67191005
1.415406
1.056607
0.74665904
1.1066902
2.1591156
1.680413
1.4838722
1.1075256
1.5699813
1.3345039
1.2985504
1.1313751
1.3770454
0.772496
1.2146842
1.3065422
0.6248443
0.5036819
1.0025413
0.6035049
1.0229461
0.9968765
1.0601089
0.86434627
0.83843684
0.51604533
0.46823952
0.25881264
0.3525283
0.6202209
0.4770896
0.8018043
1.3065307
0.20732567
0.30821297
0.44744942
0.21246788
0.9516952
0.5139282
0.49863502
0.20771095
1.3091705
1.0728195
1.04551
1.6474807
0.80579066
0.9777725
0.73365474
0.80544734
0.74528575
0.5369499
0.22451088
1.1864402
0.7790687
0.58330226
1.1191413
1.0270164
0.46168587
0.5771873
1.2611816
0.9577873
0.5174072
0.91075206
0.5040672
0.5322807
0.61291194
1.2225654
-0.011393812
0.8841293
0.8216255
0.068428725
0.3247802
0.3091056
0.56035304
1.1971138
0.57266307
0.34940025
0.016644213
0.19971535
0.6344383
1.0331581
0.6391494
0.31858513
0.65607524
0.22803184
0.49144813
0.5380485
1.163182
1.2439086
1.6084907
1.0115516
0.72720027
0.30991432
1.1157272
0.39266655
0.43676826
0.96884227
0.9903991
0.95243144
0.3398902
0.35798714
0.40855858
0.41596672
0.5019157
0.6871574
0.76013637
1.1397674
0.9651954
0.7509048
0.67476344
0.4819953
0.7837913
0.47755882
0.49213096
1.1026504
0.8218391
0.692189
0.9066551
1.2613876
0.8585937
0.8965156
1.1145561
0.8816688
0.82779765
1.2425239
1.3138511
0.77856517
0.9576576
1.0171058
1.1203048
0.9998863
1.0657547
0.9723327
0.9617126
1.1870697
1.1042526
1.096173
1.2404144
1.1508949
1.2792289
0.7941749
0.8046386
0.84783244
0.9161918
0.86652446
1.0305679
1.0425498
1.2561958
0.9537513
0.76368403
0.7846534
0.6653755
0.6772773
1.3478858
1.4271324
0.9830444
0.99224925
1.1572158
0.73181987
0.65447307
0.867131
0.9444282
1.0573738
1.2572601
1.0907562
0.8056724
0.61716914
0.9575889
0.37406227
1.0044487
1.0234764
1.2610443
0.8910606
0.91965556
1.4867256
0.6043174
1.4425132
1.2759483
0.55368876
0.9755027
0.84887767
1.5898635
0.9365585
1.5214088
1.1490638
1.3416297
1.1155632
1.2091758
1.0642936
0.9274566
1.0943229
1.1678703
1.5572631
1.2277648
1.1539886
0.8110168
1.4988182
1.2915275
1.7308242
1.0708549
1.4865196
1.2688072
1.4194992
1.1938865
1.6911705
1.0836914
1.8262832
1.1291854
1.5869071
1.2546737
1.3858459
1.910527
0.1326339
0.5443809
0.22938606
0.032097552
0.049072955
1.5920799
0.37340614
-0.21465996
1.4447982
1.9230354
1.4926422
-0.03038719
1.4105194
0.6926162
-0.2979844
1.1515701
1.1619499
-0.11023262
0.99289775
1.1923835
0.83506465
0.7465255
1.3070343
1.1639907
1.0014884
1.2369506
1.188546
1.053849
0.081658095
0.41039345
0.73238826
0.9835136
0.55851436
0.38158104
1.3151748
1.162152
0.5330169
-0.20315865
0.6840446
0.37979957
0.55552745
1.5483558
0.65937114
0.90584254
0.80376124
1.0598228
1.1200111
1.5236595
0.75725627
0.7280662
0.95074534
1.2918823
1.0137985
0.8233688
0.1206176
0.60297465
0.8655517
1.3140914
0.8158233
1.1515357
0.5189636
1.202214
1.355027
1.2405517
0.68652797
1.3090065
0.52803874
0.9400146
0.97421336
1.2931106
1.4559219
0.68732524
1.2570922
0.9225929
0.90589976
1.4078224
1.1221321
1.0791519
0.7506683
1.1679275
0.95163035
1.1109283
1.1660392
0.9098213
1.0460479
1.2464378
1.1046569
1.0953453
1.3493049
1.0389488
1.2670143
1.3625953
1.8988464
1.3857162
0.8986709
0.8812301
1.0734031
1.0196693
0.8339584
1.2283943
1.130223
1.2467315
1.1222465
1.0372322
1.6733406
1.0732238
1.6930892
1.064244
0.7580421
0.52928615
0.84490275
1.0152595
1.3444335
0.7935569
1.0243118
1.3477256
1.4694412
1.0096977
1.3965461
0.97303843
1.3997695
1.3329017
1.2060592
1.3191993
0.11868355
0.7789619
0.23519585
0.19732735
1.5183799
1.3134582
0.22564003
0.53834987
0.09631798
0.030083392
1.1931083
0.113152236
0.13520882
0.97756267
0.6097915
0.69752574
0.04294655
0.8735893
1.201905
1.5050743
1.0584686
1.0867927
0.3110511
0.19919655
1.0393684
0.3282325
0.8862922
1.0946357
1.0947235
1.1720817
0.9965522
0.9690139
1.0541809
1.5593269
0.9281776
1.3174903
1.1659095
1.1556709
1.0888183
1.0840614
1.02826
1.0483024
0.79089427
0.32949898
0.7751472
0.72003245
0.29505226
1.0595825
0.9806907
1.1328895
1.2870376
0.72101665
1.7135627
1.0089881
0.6749656
0.8280494
0.51677775
0.41043922
0.8461921
0.26062843
0.66054606
0.33906624
1.0506332
0.8513496
0.8240211
1.5478523
0.8470199
1.2590568
0.9578712
0.83662486
0.6869056
-0.08584526
1.056462
0.59819865
1.6559036
0.7206352
1.2851188
0.7054832
0.86737895
