neural
1.18568
1.2281414
1.0695978
0.97987044
1.2386996
1.0232216
0.66114676
1.2288586
0.8311411
0.7068697
-0.37644902
1.0049864
1.312492
0.980209
1.0078179
0.97755396
0.7427231
-0.63218534
0.8024756
0.6409985
-0.26206532
0.6616255
0.9604212
0.86451495
-0.12735215
0.45716247
0.9444777
1.3553826
1.40651
0.9844252
1.477944
1.3354498
0.5505024
0.85877764
0.7613503
0.4384409
-0.3068289
0.94834864
0.93924296
1.3162647
0.5271021
1.0308491
-1.3523315
1.0325218
0.717939
1.4862391
0.9839264
1.0635449
1.3038479
0.92300284
1.3141285
1.0818173
1.3429743
1.0169245
0.8373028
0.9085213
1.3660399
1.4746414
1.1209027
0.47593746
0.71886885
0.87689745
0.54943717
0.8779875
1.0012814
1.3757435
1.3001667
0.8555895
1.1171175
0.6664988
0.9559742
0.08637104
1.1034094
1.2165104
1.0138117
0.84299433
0.08589802
0.95202315
0.484264
1.294665
1.3720995
1.4471136
1.0965563
0.45212612
1.373181
1.3122326
1.2626177
1.531757
1.350351
0.68952715
-0.47775498
1.1840979
1.2732121
1.0654875
-0.33301297
1.2967354
0.2185274
1.021339
1.3441397
1.4511858
0.7242876
0.65318453
0.33267745
1.0158354
0.6302048
0.6246668
1.2613188
0.81017745
0.52459013
0.607514
0.9762217
1.2274395
1.0848728
0.7625767
1.0793406
1.1253601
1.0579954
1.188975
1.0414578
1.3112618
1.1949421
1.2680899
1.1305109
1.1700531
1.2125098
0.7189137
1.2083012
1.0294033
1.299872
1.3145481
1.1912657
0.83747065
1.2505766
0.58275473
0.8351551
1.2165104
0.5821339
1.1409489
1.1526238
1.023028
1.231546
1.1818396
1.2796971
0.67914546
1.2221104
1.1375977
1.1515986
1.2847
1.2422749
1.2707869
1.2412144
1.2176214
1.1806856
1.3749615
1.0725886
1.0701176
0.9271771
1.0912491
0.6720854
1.3680121
0.09659157
1.3316981
1.2170273
1.0993668
0.97803175
1.3723456
1.0100924
1.1636988
1.0125138
0.7304064
1.1328102
1.3553168
0.9790894
0.9844748
0.83952487
1.1007801
0.8944775
0.97050345
1.2766062
1.2332417
1.0489393
1.2404991
1.2791849
1.3117214
0.715593
0.95020545
1.2640721
1.439756
1.3971363
0.14481506
0.07788048
0.39520034
0.08666954
1.1431061
0.84182703
0.18181953
-0.25644246
0.7630707
0.3870388
0.32115707
0.06776772
0.29893073
0.17329559
0.23421821
-0.37036648
-0.7255539
0.12945709
-0.66163194
-0.92985475
0.20115241
0.85216105
0.19152984
0.5238358
0.7430817
0.23543128
0.72768176
-0.96496904
0.63974535
-0.0023836156
0.018437956
0.44949874
-0.096617125
0.49213275
-0.13518372
-0.18731251
0.652351
0.4337879
0.65874827
1.2846562
0.56563056
0.9003197
-0.077420615
1.1969525
-0.04428425
0.58736956
0.610479
0.57031405
0.0023542384
1.0202423
0.8806435
0.8835579
0.9289967
-0.1641306
0.7958256
1.1096531
0.007344816
0.24648818
0.03378162
0.9625279
0.9961859
1.0781857
0.9870211
1.2306343
0.798494
0.6584822
1.2675701
1.3322731
1.7898785
1.1350695
1.0450426
0.25878868
0.5668093
0.7417084
1.0593687
0.6687666
1.054504
0.90686953
1.168265
0.8138977
1.2090632
1.3220001
0.81173575
1.3817593
0.61845076
1.4303385
0.92659533
0.83685935
0.9030539
0.7304312
0.9128233
-1.1996626
-1.0304121
-1.0637916
1.4940354
1.3297659
0.8248745
1.4369999
-0.795565
1.0506121
0.8833319
0.86608374
0.16923198
1.2947356
-0.36048737
0.9006878
1.6696898
-0.44514504
1.120835
0.49697074
1.1838185
1.9257122
-0.22176972
1.2763716
0.633083
1.9822756
1.2763678
2.1456275
1.532147
-0.6479248
1.8707482
1.5602232
1.8018595
-0.5618614
0.9408499
1.2773806
1.9653507
-0.52067983
-0.3434433
-0.3105425
-0.4884161
1.9509789
-0.336862
-0.6660732
-0.2674984
-0.9079412
-0.70781267
1.9518582
-0.2949194
-3.1416936
-0.53040826
-0.334515
-0.636474
-2.3338847
-2.4783635
-3.1088042
1.4506518
-1.223535
-0.42812768
1.9629694
-3.3252034
1.7894493
0.0022448269
-0.4971327
-2.7644277
1.0260178
-2.313561
-2.0693364
-0.99337804
-0.9733175
-0.48761407
-2.6618648
-0.080063246
0.015116308
-1.0335525
-2.6267266
0.615522
-2.129807
-0.70436037
-2.5454154
-1.1805233
-2.396402
-1.346311
1.5814043
-1.8324465
0.061747167
-1.39825
-0.96445787
-1.444878
-0.41400853
-1.3647541
-1.0172828
-2.3900304
-0.87420213
-2.0441794
-2.2546563
-0.5413908
-1.8000845
-1.0023159
-1.2622446
-2.2265182
-1.6540111
1.6066567
1.3314883
-2.1255908
-1.1136898
1.1478974
1.0565392
-3.0152946
-2.7534738
1.282209
-1.5757927
-2.2342439
-1.6042427
-2.5986667
1.0406367
1.080979
-1.0001425
-1.3464302
1.1191899
-0.64475095
0.3583475
-2.255898
0.5592705
1.8311526
-0.60699975
1.4738566
-0.8104509
0.8704039
1.3385617
-0.28146783
-1.2341703
0.79643023
-0.73013437
-0.08813324
-0.056670573
-0.20662633
0.7752739
-1.1165441
1.7130467
1.7249695
1.2690989
1.7803522
-0.47138825
-0.28403607
-0.002490427
1.3230854
1.6475855
0.13036117
0.65405524
1.3292423
1.5686222
0.1763216
-1.1329015
0.081053354
1.3974816
1.2110945
-0.21729985
1.5008265
0.1667963
0.23715743
-0.56195295
0.9862858
0.6763731
0.27090988
0.11402092
0.43010005
-0.31299248
0.566609
0.49644527
-1.3030409
1.1959778
-0.93414915
1.0574433
0.1154438
0.22920951
1.0168082
-0.100821875
0.6610609
0.22465667
0.65422404
-1.0144752
1.4536415
0.5960671
1.1012131
-0.044815447
-0.028977778
0.5559021
-0.123932265
-0.5899013
-0.3986725
-0.089674376
0.4128166
0.87700427
-0.38417092
-0.026623156
0.4483305
0.15088806
0.17395839
-0.028822329
-0.27016678
0.06398735
-0.69214094
0.4577814
-0.54437387
0.5105082
0.08002434
-0.15123788
0.3692976
-0.18939343
0.62963736
0.16020831
0.121989824
0.1488243
0.25556526
-0.24216118
0.2471815
0.17823657
-0.6234993
0.1884552
-0.91391504
-0.944734
-0.1819252
-0.2810234
-0.26713124
-0.9938034
-0.27244988
-0.16505948
-0.7121395
-1.4482139
-0.0010198613
-0.3361849
-0.44981804
-0.7115749
-0.4809536
-0.42740765
-0.09192314
-0.8871902
-1.2240366
-0.6927017
-0.14529744
-1.4159406
-0.36459675
-0.80329645
-0.8596643
-1.7029575
-1.2786087
-0.54792535
-1.0654815
-0.93712366
-1.1401085
-0.76072156
-1.0595163
-1.1905006
-0.89809644
-1.0928596
-0.32974473
-1.0278515
-1.4868644
-1.6444772
-1.6242155
-1.1701864
-1.9832996
-1.5254186
-1.2964748
-1.2884716
-1.5904335
-0.8938278
-1.0601486
-1.1468672
-1.5985149
-1.7794021
-1.3547462
-1.0260481
-1.277408
